item,lexicon,family,query_type,cond,arm,k,estimand_unchanged,touches_causal_path,unchanged_qt
218,KEEP,collision,collider_bias,DR_k1,DR,1,False,False,False
218,KEEP,collision,collider_bias,DR_k2,DR,2,False,True,False
218,KEEP,collision,collider_bias,SCRAMBLE,SCRAMBLE,0,False,True,False
218,PSEUDO,collision,collider_bias,DR_k1,DR,1,False,False,False
218,PSEUDO,collision,collider_bias,DR_k2,DR,2,False,True,False
218,PSEUDO,collision,collider_bias,SCRAMBLE,SCRAMBLE,0,False,True,False
219,KEEP,collision,collider_bias,DR_k1,DR,1,False,True,False
219,KEEP,collision,collider_bias,DR_k2,DR,2,False,True,False
219,KEEP,collision,collider_bias,SCRAMBLE,SCRAMBLE,0,False,True,False
219,PSEUDO,collision,collider_bias,DR_k1,DR,1,False,True,False
219,PSEUDO,collision,collider_bias,DR_k2,DR,2,False,True,False
219,PSEUDO,collision,collider_bias,SCRAMBLE,SCRAMBLE,0,False,True,False
220,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
220,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
220,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
220,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
220,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
220,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
220,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
220,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
221,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
221,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
221,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
221,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
221,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
221,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
221,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
221,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
222,KEEP,confounding,marginal,DR_k1,DR,1,False,True,False
222,KEEP,confounding,marginal,DR_k2,DR,2,False,True,False
222,KEEP,confounding,marginal,DR_k3,DR,3,False,True,False
222,KEEP,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
222,PSEUDO,confounding,marginal,DR_k1,DR,1,False,True,False
222,PSEUDO,confounding,marginal,DR_k2,DR,2,False,True,False
222,PSEUDO,confounding,marginal,DR_k3,DR,3,False,True,False
222,PSEUDO,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
223,KEEP,confounding,marginal,DR_k1,DR,1,False,True,False
223,KEEP,confounding,marginal,DR_k2,DR,2,False,True,False
223,KEEP,confounding,marginal,DR_k3,DR,3,False,True,False
223,KEEP,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
223,PSEUDO,confounding,marginal,DR_k1,DR,1,False,True,False
223,PSEUDO,confounding,marginal,DR_k2,DR,2,False,True,False
223,PSEUDO,confounding,marginal,DR_k3,DR,3,False,True,False
223,PSEUDO,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
224,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
224,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
224,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
224,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
224,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
224,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
224,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
224,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
225,KEEP,confounding,marginal,DR_k1,DR,1,False,True,False
225,KEEP,confounding,marginal,DR_k2,DR,2,False,True,False
225,KEEP,confounding,marginal,DR_k3,DR,3,False,True,False
225,KEEP,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
225,PSEUDO,confounding,marginal,DR_k1,DR,1,False,True,False
225,PSEUDO,confounding,marginal,DR_k2,DR,2,False,True,False
225,PSEUDO,confounding,marginal,DR_k3,DR,3,False,True,False
225,PSEUDO,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
226,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
226,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
226,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
226,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
226,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
226,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
226,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
226,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
227,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
227,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
227,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
227,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
227,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
227,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
227,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
227,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
228,KEEP,confounding,marginal,DR_k1,DR,1,False,True,False
228,KEEP,confounding,marginal,DR_k2,DR,2,False,True,False
228,KEEP,confounding,marginal,DR_k3,DR,3,False,True,False
228,KEEP,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
228,PSEUDO,confounding,marginal,DR_k1,DR,1,False,True,False
228,PSEUDO,confounding,marginal,DR_k2,DR,2,False,True,False
228,PSEUDO,confounding,marginal,DR_k3,DR,3,False,True,False
228,PSEUDO,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
229,KEEP,confounding,marginal,DR_k1,DR,1,False,True,False
229,KEEP,confounding,marginal,DR_k2,DR,2,False,True,False
229,KEEP,confounding,marginal,DR_k3,DR,3,False,True,False
229,KEEP,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
229,PSEUDO,confounding,marginal,DR_k1,DR,1,False,True,False
229,PSEUDO,confounding,marginal,DR_k2,DR,2,False,True,False
229,PSEUDO,confounding,marginal,DR_k3,DR,3,False,True,False
229,PSEUDO,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
230,KEEP,confounding,marginal,DR_k1,DR,1,False,True,False
230,KEEP,confounding,marginal,DR_k2,DR,2,False,True,False
230,KEEP,confounding,marginal,DR_k3,DR,3,False,True,False
230,KEEP,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
230,PSEUDO,confounding,marginal,DR_k1,DR,1,False,True,False
230,PSEUDO,confounding,marginal,DR_k2,DR,2,False,True,False
230,PSEUDO,confounding,marginal,DR_k3,DR,3,False,True,False
230,PSEUDO,confounding,marginal,SCRAMBLE,SCRAMBLE,0,False,True,False
231,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
231,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
231,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
231,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
231,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
231,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
231,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
231,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
232,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
232,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
232,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
232,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
232,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
232,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
232,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
232,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
233,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
233,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
233,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
233,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
233,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
233,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
233,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
233,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
234,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
234,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
234,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
234,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
234,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
234,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
234,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
234,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
235,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
235,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
235,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
235,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
235,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
235,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
235,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
235,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
236,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
236,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
236,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
236,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
236,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
236,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
236,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
236,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
237,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
237,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
237,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
237,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
237,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
237,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
237,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
237,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
238,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
238,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
238,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
238,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
238,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
238,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
238,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
238,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
239,KEEP,confounding,correlation,DR_k1,DR,1,False,True,False
239,KEEP,confounding,correlation,DR_k2,DR,2,False,True,False
239,KEEP,confounding,correlation,DR_k3,DR,3,False,True,False
239,KEEP,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
239,PSEUDO,confounding,correlation,DR_k1,DR,1,False,True,False
239,PSEUDO,confounding,correlation,DR_k2,DR,2,False,True,False
239,PSEUDO,confounding,correlation,DR_k3,DR,3,False,True,False
239,PSEUDO,confounding,correlation,SCRAMBLE,SCRAMBLE,0,False,True,False
240,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
240,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
240,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
240,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
240,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
240,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
240,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
240,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
241,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
241,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
241,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
241,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
241,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
241,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
241,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
241,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
242,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
242,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
242,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
242,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
242,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
242,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
242,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
242,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
243,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
243,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
243,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
243,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
243,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
243,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
243,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
243,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
244,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
244,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
244,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
244,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
244,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
244,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
244,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
244,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
245,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
245,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
245,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
245,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
245,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
245,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
245,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
245,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
246,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
246,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
246,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
246,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
246,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
246,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
246,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
246,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
247,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
247,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
247,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
247,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
247,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
247,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
247,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
247,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
248,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
248,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
248,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
248,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
248,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
248,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
248,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
248,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
249,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
249,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
249,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
249,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
249,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
249,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
249,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
249,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
250,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
250,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
250,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
250,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
250,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
250,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
250,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
250,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
251,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
251,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
251,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
251,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
251,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
251,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
251,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
251,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
252,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
252,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
252,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
252,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
252,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
252,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
252,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
252,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
253,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
253,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
253,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
253,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
253,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
253,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
253,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
253,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
254,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
254,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
254,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
254,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
254,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
254,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
254,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
254,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
255,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
255,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
255,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
255,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
255,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
255,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
255,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
255,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
256,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
256,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
256,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
256,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
256,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
256,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
256,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
256,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
257,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
257,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
257,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
257,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
257,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
257,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
257,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
257,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
258,KEEP,confounding,ate,DR_k1,DR,1,False,True,False
258,KEEP,confounding,ate,DR_k2,DR,2,False,True,False
258,KEEP,confounding,ate,DR_k3,DR,3,False,True,False
258,KEEP,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
258,PSEUDO,confounding,ate,DR_k1,DR,1,False,True,False
258,PSEUDO,confounding,ate,DR_k2,DR,2,False,True,False
258,PSEUDO,confounding,ate,DR_k3,DR,3,False,True,False
258,PSEUDO,confounding,ate,SCRAMBLE,SCRAMBLE,0,False,True,False
259,KEEP,confounding,backadj,DR_k1,DR,1,False,True,False
259,KEEP,confounding,backadj,DR_k2,DR,2,False,True,False
259,KEEP,confounding,backadj,DR_k3,DR,3,False,True,False
259,KEEP,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
259,PSEUDO,confounding,backadj,DR_k1,DR,1,False,True,False
259,PSEUDO,confounding,backadj,DR_k2,DR,2,False,True,False
259,PSEUDO,confounding,backadj,DR_k3,DR,3,False,True,False
259,PSEUDO,confounding,backadj,SCRAMBLE,SCRAMBLE,0,False,True,False
260,KEEP,confounding,ett,DR_k1,DR,1,False,True,False
260,KEEP,confounding,ett,DR_k2,DR,2,False,True,False
260,KEEP,confounding,ett,DR_k3,DR,3,False,True,False
260,KEEP,confounding,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
260,PSEUDO,confounding,ett,DR_k1,DR,1,False,True,False
260,PSEUDO,confounding,ett,DR_k2,DR,2,False,True,False
260,PSEUDO,confounding,ett,DR_k3,DR,3,False,True,False
260,PSEUDO,confounding,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
261,KEEP,confounding,det-counterfactual,DR_k1,DR,1,False,True,False
261,KEEP,confounding,det-counterfactual,DR_k2,DR,2,False,True,False
261,KEEP,confounding,det-counterfactual,DR_k3,DR,3,False,True,False
261,KEEP,confounding,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
261,PSEUDO,confounding,det-counterfactual,DR_k1,DR,1,False,True,False
261,PSEUDO,confounding,det-counterfactual,DR_k2,DR,2,False,True,False
261,PSEUDO,confounding,det-counterfactual,DR_k3,DR,3,False,True,False
261,PSEUDO,confounding,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
262,KEEP,confounding,det-counterfactual,DR_k1,DR,1,False,True,False
262,KEEP,confounding,det-counterfactual,DR_k2,DR,2,False,True,False
262,KEEP,confounding,det-counterfactual,DR_k3,DR,3,False,True,False
262,KEEP,confounding,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
262,PSEUDO,confounding,det-counterfactual,DR_k1,DR,1,False,True,False
262,PSEUDO,confounding,det-counterfactual,DR_k2,DR,2,False,True,False
262,PSEUDO,confounding,det-counterfactual,DR_k3,DR,3,False,True,False
262,PSEUDO,confounding,det-counterfactual,SCRAMBLE,SCRAMBLE,0,False,True,False
263,KEEP,confounding,ett,DR_k1,DR,1,False,True,False
263,KEEP,confounding,ett,DR_k2,DR,2,False,True,False
263,KEEP,confounding,ett,DR_k3,DR,3,False,True,False
263,KEEP,confounding,ett,SCRAMBLE,SCRAMBLE,0,False,True,False
263,PSEUDO,confounding,ett,DR_k1,DR,1,False,True,False
263,PSEUDO,confounding,ett,DR_k2,DR,2,False,True,False
263,PSEUDO,confounding,ett,DR_k3,DR,3,False,True,False
